HR,"Fabricated metal products, except machinery and equipment (28)",6563.962848217544
JP,Food waste for treatment: incineration,6563.285532859769
ES,Paraffin Waxes,6559.476189697223
BE,N-fertiliser,6550.248797554122
CA-BC,Pharmaceutical and medicinal products,6540.055534395776
KR,White Spirit & SBP,6504.200023757983
FR,Kerosene Type Jet Fuel,6504.040338694354
BG,Rubber and plastic products (25),6495.193030320091
CA-NS,Coffee and tea,6478.20984822943
AT,Other services (93),6472.668942233716
BR,Printed matter and recorded media (22),6459.619674829004
CA-NL,"Accounting, tax preparation, bookkeeping and payroll services",6454.2096191586725
RU,"Plastics, basic",6443.170624554787
FR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",6435.224054731131
CA-BC,Freight and utility trailers,6434.486210545395
HU,Paper and paper products,6427.81544846595
SE,Supporting and auxiliary transport services; travel agency services (63),6418.047598756702
WM,Kerosene,6399.0482204778355
WL,Health and social work services (85),6389.052347327248
CZ,Other services (93),6387.848028644015
WM,Leather and leather products (19),6384.925757159745
CH,Real estate services (70),6376.205049838976
FI,Ceramic goods,6368.381851251871
HU,Meat products nec,6358.436282699735
BE,"Bricks, tiles and construction products, in baked clay",6343.034587226707
CH,products of Vegetable oils and fats,6336.708747305743
FI,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",6335.1119669681475
LV,Supporting and auxiliary transport services; travel agency services (63),6327.299321147782
ZA,Glass and glass products,6312.275532654929
CA-AB,Non-metallic minerals (except diamonds),6309.520091434691
CA-NS,Plastic and foam building and construction materials,6299.385023315713
TR,Tobacco products (16),6296.259316819264
LT,Other services (93),6294.8322255663725
GB,"Cement, lime and plaster",6274.476972973986
FI,Textiles waste for treatment: landfill,6253.755290104992
LU,Paper and paper products,6246.41166716177
WF,"Cement, lime and plaster",6216.2087934648625
AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",6197.307330752636
SE,Railway transportation services,6196.638778520145
CZ,Non-specified Petroleum Products,6154.206938796228
CA-SK,Rooming and boarding services,6129.767888851017
CA-BC,Banking and other depository credit intermediation services - explicit charges,6128.419150246408
US,Food waste for treatment: landfill,6110.742339167407
ID,Sea and coastal water transportation services,6096.110796025353
DE,Computer and related services (72),6094.023896711744
BG,Printed matter and recorded media (22),6090.521273483849
IN,Food waste for treatment: waste water treatment,6085.11926711595
CZ,P- and other fertiliser,6076.459507638648
LT,Other transport equipment (35),6068.299156229023
CA-NB,Services to buildings and dwellings,6064.955318539265
CY,"Financial intermediation services, except insurance and pension funding services (65)",6064.358235067753
DK,"Financial intermediation services, except insurance and pension funding services (65)",6047.847004607178
WA,Textiles waste for treatment: incineration,6035.086852740262
CA-MB,"Retail margins - building materials, garden equipment and supplies",6029.287117742484
US,Paper for treatment: landfill,6021.523002583032
GB,Aluminium and aluminium products,6005.9390522708745
KR,Tobacco products (16),5999.830228710847
MT,Chemicals nec,5994.781501504776
JP,Aluminium and aluminium products,5993.504425152084
GR,"Wool, silk-worm cocoons",5975.138671381132
HR,Other business services (74),5961.607943889661
HU,Crops nec,5954.612110757468
SI,Other services (93),5951.799238971026
MX,Other services (93),5944.183462140185
BR,Aluminium and aluminium products,5943.246946339727
RU,Office machinery and computers (30),5934.401860016282
BR,Membership organisation services n.e.c. (91),5930.99497360432
BE,Paper waste for treatment: biogasification and land application,5925.869019736882
PT,Printed matter and recorded media (22),5916.504681068433
WL,Kerosene Type Jet Fuel,5906.4143712933255
CA-MB,Retail margins - household fuels,5899.696738254689
JP,P- and other fertiliser,5893.395304461245
CA-BC,Pesticides and other agricultural chemicals,5891.514054713634
SE,"Vegetables, fruit, nuts",5883.77310033697
SE,Food waste for treatment: biogasification and land application,5873.457649719534
CA-NS,"Industrial and commercial fans, blowers and air purification equipment",5870.862460488987
CY,Beverages,5849.834173162682
GB,Plant-based fibers,5847.998434062076
SE,Ceramic goods,5828.382049652903
NO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",5821.778692210277
CA-NS,"Medical, dental and personal safety supplies, instruments and equipment",5796.555617477296
CA-BC,Other miscellaneous motor vehicle parts,5784.156496623748
CA-BC,Other personal and personal care services,5782.818948817476
WE,Lubricants,5780.387324728531
RO,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),5762.691758372769
CA-NT,Wholesale margins - petroleum and petroleum products,5758.912564152784
CA-PE,Wholesale margins - miscellaneous products,5738.73751145173
WE,Aluminium and aluminium products,5696.164451425878
NO,Real estate services (70),5670.597459879576
FI,Sewage sludge for treatment: biogasification and land application,5669.059602647637
EE,Renting services of machinery and equipment without operator and of personal and household goods (71),5665.331530683717
EE,Paper and paper products,5640.644946287565
RU,"Financial intermediation services, except insurance and pension funding services (65)",5634.081914493664
CA-SK,Dental services,5611.336567920707
FI,Railway transportation services,5608.825502298416
NL,Meat products nec,5591.472030268889
BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",5586.619395708896
CA-BC,"Retail margins - building materials, garden equipment and supplies",5584.41674631311
IN,Supporting and auxiliary transport services; travel agency services (63),5583.82897961305
CA-PE,Wholesale margins - building materials and supplies,5566.975686324244
CZ,Supporting and auxiliary transport services; travel agency services (63),5562.060324087505
EE,"Insurance and pension funding services, except compulsory social security services (66)",5552.513678453618
SE,Plastic waste for treatment: landfill,5548.344307734085
CA-AB,"Measuring, control and scientific instruments",5525.632806380412
BE,"Wool, silk-worm cocoons",5508.112481861839
RO,Lubricants,5506.411443474464
JP,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",5506.2508642911625
CA-NB,Urban transit services,5485.928578410632
DE,Kerosene Type Jet Fuel,5483.653329625248
SK,Other non-metallic mineral products,5461.427521643318
MX,Membership organisation services n.e.c. (91),5458.429937382909
AU,Paper and paper products,5458.049401733688
CA-MB,"Glass (including automotive), glass products and glass containers",5457.105208270695
PL,Health and social work services (85),5446.143875128781
EE,"Fabricated metal products, except machinery and equipment (28)",5445.62108663082
CA-NU,Rental and operating leasing services of other goods,5429.9119886682665
CA-MB,Legal services,5421.913022042046
ZA,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",5416.920476490525
FR,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),5407.8158500934105
SE,Dairy products,5406.639987234108
CA-ON,"Suitcases, handbags and other leather and allied products",5404.516616819409
BG,Other services (93),5398.6721080148145
BG,"Motor vehicles, trailers and semi-trailers (34)",5392.296152648621
ID,Other business services (74),5385.029580010972
WM,Meat products nec,5356.365136488858
GB,Natural Gas Liquids,5335.992623659226
DK,Health and social work services (85),5334.7069148273995
CA-AB,Moving services,5324.665257709256
CA-AB,Books,5323.677367337466
DE,Renting services of machinery and equipment without operator and of personal and household goods (71),5290.188415502116
RO,Meat products nec,5278.911846655799
CA-MB,"Fabricated metal products, n.e.c.",5276.931183358325
CA-AB,Scenic and sightseeing tour services,5273.120845589638
ID,Food waste for treatment: waste water treatment,5271.390645743995
JP,Motor Gasoline,5232.545818531813
FR,Tobacco products (16),5214.116403699428
CA-BC,"Agricultural, lawn and garden machinery and equipment",5213.204924859986
PL,Office machinery and computers (30),5209.121234679488
CA-MB,Rental and operating leasing services of motor vehicles,5148.94531382753
FI,Renting services of machinery and equipment without operator and of personal and household goods (71),5145.825486099131
AU,"Plastics, basic",5141.921374730215
FI,Meat animals nec,5131.570347773551
BE,Crops nec,5117.098259125611
LV,"Fabricated metal products, except machinery and equipment (28)",5108.732880603091
NO,Supporting and auxiliary transport services; travel agency services (63),5108.6383665646645
IN,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",5106.849138139569
SK,Printed matter and recorded media (22),5094.096811222672
LU,Aluminium and aluminium products,5070.832424581122
NO,products of Vegetable oils and fats,5050.705655213122
CA-NS,"Men's, women's, boys' and girls' clothing",5029.584356742665
CA-MB,"Industrial and commercial fans, blowers and air purification equipment",5027.602214289812
PT,Membership organisation services n.e.c. (91),5026.131691684851
GR,"Financial intermediation services, except insurance and pension funding services (65)",5015.110757403264
PL,"Cement, lime and plaster",5004.957004946951
BG,Other business services (74),5001.124827958584
IE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),4992.583211444661
NO,"Financial intermediation services, except insurance and pension funding services (65)",4978.249586144784
